tag_id,name,category,count,aliases,is_core,is_attire
575982,light_smile,0,76424,"[""light_smile"", ""slight_smile"", ""faint_smile""]",False,False
464565,knife,0,66066,"[""knife"", ""knives""]",False,False
634316,pectorals,0,95485,"[""pectorals"", ""pecs""]",False,False
1337464,x_hair_ornament,0,76837,"[""x_hair_ornament""]",True,True
464573,plant,0,75435,"[""plant"", ""plants""]",False,False
14814,couple,0,72739,"[""couple"", ""romance""]",False,False
219401,denim,0,73093,"[""denim""]",False,True
432696,on_stomach,0,67227,"[""on_stomach"", ""on_front"", ""on_belly"", ""lying_on_stomach"", ""prone""]",False,False
487562,wing_collar,0,63608,"[""wing_collar""]",False,False
16700,>_<,0,66643,"["">_<"", ""><""]",False,False
3846,robot,0,67545,"[""robot""]",False,False
576310,white_flower,0,96171,"[""white_flower""]",False,True
452195,hair_bobbles,0,56216,"[""hair_bobbles"", ""/hbobbles"", ""hair_bobble"", ""ball_braids""]",False,True
8709,fellatio,0,69013,"[""fellatio"", ""sucking_cock"", ""sucking_penis"", ""sucking_dick"", ""felatio"", ""blow_job"", ""blowjob""]",False,False
517832,outstretched_arm,0,67126,"[""outstretched_arm"", ""arm_outstretched""]",False,False
404507,sharp_teeth,0,85325,"[""sharp_teeth"", ""spiked_teeth"", ""pointed_teeth"", ""pointy_teeth""]",False,False
498000,blue_ribbon,0,77697,"[""blue_ribbon""]",True,True
4850,lipstick,0,57946,"[""lipstick""]",False,True
4232,tan,0,60385,"[""tan"", ""tanned_skin"", ""tanned"", ""suntan""]",False,True
381279,girl_on_top,0,66252,"[""girl_on_top"", ""female_on_top""]",False,False
465046,cat_girl,0,93939,"[""cat_girl"", ""catgirl""]",True,False
458482,short_twintails,0,63377,"[""short_twintails"", ""pigtails""]",True,False
1297467,lifted_by_self,0,0,"[""lifted_by_self""]",False,False
537,bondage,0,57367,"[""bondage"", ""tied_up_(sexual)""]",False,False
397117,curtains,0,67810,"[""curtains"", ""drapes"", ""curtain""]",False,False
463397,white_socks,0,122517,"[""white_socks"", ""white_kneehighs""]",False,True
526340,letterboxed,0,57700,"[""letterboxed"", ""letter_boxed"", ""letterbox""]",False,False
423613,animal_print,0,64410,"[""animal_print"", ""animalprint""]",False,True
1451588,muscular_male,0,102133,"[""muscular_male""]",True,True
413908,spiked_hair,0,72411,"[""spiked_hair"", ""spikey_hair"", ""spiky_hair""]",True,False
403577,pointing,0,67100,"[""pointing""]",False,False
463115,pink_bow,0,77139,"[""pink_bow""]",True,False
611487,juliet_sleeves,0,69434,"[""juliet_sleeves"", ""puffy_shoulder_long_sleeves"", ""puffy_shoulders_long_sleeves""]",False,True
395015,monster_girl,0,62208,"[""monster_girl"", ""monstergirl""]",True,False
645320,sex_from_behind,0,68173,"[""sex_from_behind"", ""penetration_from_behind"", ""from_behind_position"", ""taken_from_behind""]",False,False
521420,slit_pupils,0,68437,"[""slit_pupils"", ""snake_eyes"", ""cat_eyes""]",True,False
2328,polearm,0,57703,"[""polearm""]",False,False
374979,all_fours,0,59823,"[""all_fours"", ""on_all_fours"", ""hands_and_knees"", ""all-fours""]",False,False
619736,blue_jacket,0,99274,"[""blue_jacket"", ""blue_blazer""]",False,True
10707,sisters,0,66027,"[""sisters""]",False,False
534982,^^^,0,53633,"[""^^^"", ""realization_crown"", ""/\\/\\/\\"", ""/\\"", ""/\\/\\""]",False,False
507741,frilled_sleeves,0,78452,"[""frilled_sleeves"", ""ruffled_sleeves""]",False,True
656169,hand_on_own_chest,0,63753,"[""hand_on_own_chest"", ""hand_on_chest"", ""hand_to_own_chest"", ""hand_to_chest""]",False,False
492682,red_necktie,0,77143,"[""red_necktie""]",False,True
1388799,blue_sailor_collar,0,64878,"[""blue_sailor_collar""]",False,True
410004,crescent,0,55003,"[""crescent"", ""crescent_moon_symbol""]",False,False
82326,?,0,71493,"[""?"", ""question_mark""]",False,False
4027,staff,0,59728,"[""staff""]",False,False
569748,black_background,0,84675,"[""black_background"", ""/blackbg""]",False,False
401137,clenched_teeth,0,70231,"[""clenched_teeth"", ""gritting_teeth"", ""gritted_teeth""]",False,False
7558,panty_pull,0,49211,"[""panty_pull"", ""panty_down"", ""panties_down"", ""/pp"", ""panties_pull"", ""pantypull"", ""pantsu_pull"", ""pantsupull""]",False,True
405345,cherry_blossoms,0,56168,"[""cherry_blossoms"", ""cherry_trees"", ""cherry_tree"", ""cherry_blossom"", ""sakura_blossoms""]",False,False
464713,head_wings,0,65942,"[""head_wings"", ""headwings""]",True,False
820510,horse_girl,0,121223,"[""horse_girl"", ""pony_girl""]",True,False
12464,brooch,0,59313,"[""brooch"", ""broach""]",False,True
2849,goggles,0,62679,"[""goggles""]",False,True
470790,demon_horns,0,87293,"[""demon_horns"", ""devil_horns""]",True,False
1710,towel,0,57541,"[""towel"", ""towels""]",False,True
11879,blouse,0,46138,"[""blouse""]",False,True
584911,shaded_face,0,59630,"[""shaded_face"", ""shaded_eyes"", ""shadow_over_eyes""]",False,False
589376,red_flower,0,76544,"[""red_flower""]",False,True
515302,green_skirt,0,62036,"[""green_skirt""]",False,True
655303,fox_girl,0,81235,"[""fox_girl""]",True,False
1369969,ground_vehicle,0,1275,"[""ground_vehicle""]",False,False
447919,cover_page,0,49431,"[""cover_page"", ""book_cover""]",False,False
471601,black_bra,0,61900,"[""black_bra""]",False,True
302,elf,0,72540,"[""elf"", ""elf_ears"", ""elven_ears""]",False,False
358992,bike_shorts,0,51865,"[""bike_shorts"", ""biker_shorts"", ""spandex_shorts"", ""spats""]",False,True
1019196,otoko_no_ko,0,57821,"[""otoko_no_ko"", ""otokonoko"", ""femboy"", ""trap""]",False,False
4123,wind,0,54577,"[""wind"", ""windy""]",False,False
2362,casual,0,50988,"[""casual""]",False,True
8072,black_socks,0,101303,"[""black_socks"", ""black_kneehighs""]",False,True
401601,loafers,0,60091,"[""loafers""]",False,True
379387,t-shirt,0,68858,"[""t-shirt"", ""t_shirt"", ""tshirt""]",False,True
489235,motion_lines,0,73357,"[""motion_lines""]",False,False
561547,shoulder_armor,0,68024,"[""shoulder_armor"", ""shoulder_armour""]",False,True
403060,gauntlets,0,52779,"[""gauntlets"", ""gauntlet""]",False,False
383830,no_pants,0,60843,"[""no_pants"", ""pantless"", ""skirtless"", ""no_skirt"", ""pantsless""]",False,True
464540,building,0,61812,"[""building"", ""buildings""]",False,False
93927,pink_panties,0,49296,"[""pink_panties""]",False,True
401836,messy_hair,0,64317,"[""messy_hair"", ""bed_head"", ""morning_hair""]",True,False
415668,single_thighhigh,0,58759,"[""single_thighhigh"", ""thighhigh"", ""one_thighhigh""]",False,True
471498,multiple_tails,0,52928,"[""multiple_tails"", ""animal_tails"", ""tails"", ""multi_tail"", ""multiple_tail"", ""multi_tails"", ""multitails"", ""multitail""]",True,False
3046,kiss,0,63061,"[""kiss"", ""kissing""]",False,False
466654,wristband,0,55741,"[""wristband"", ""wristbands"", ""wrist_bands"", ""wrist_band""]",False,True
389882,group_sex,0,59404,"[""group_sex"", ""fivesome"", ""foursome"", ""groupsex""]",False,False
314230,breast_press,0,51629,"[""breast_press""]",False,False
389705,between_breasts,0,50369,"[""between_breasts""]",True,False
465870,surprised,0,54495,"[""surprised"", ""startled"", ""surprise"", ""shocked"", ""shock""]",False,False
4543,striped_panties,0,42823,"[""striped_panties"", ""stripped_panties"", ""shimapan""]",False,True
524399,hat_bow,0,58478,"[""hat_bow""]",True,True
479729,gem,0,68094,"[""gem"", ""gemstones"", ""gemstone"", ""precious_stones"", ""precious_stone"", ""gems"", ""jewels"", ""jewel""]",False,False
464542,butterfly,0,55460,"[""butterfly"", ""butterflies""]",False,False
683385,red_footwear,0,66325,"[""red_footwear"", ""red_shoes"", ""red_boots""]",False,True
390594,red_shirt,0,73440,"[""red_shirt"", ""red_blouse""]",False,True
395533,sheath,0,52959,"[""sheath""]",False,False
374782,sneakers,0,67023,"[""sneakers"", ""tennis_shoes""]",False,True
469701,rabbit_tail,0,64321,"[""rabbit_tail"", ""bunny_tail""]",True,False
516211,tassel,0,68948,"[""tassel"", ""tassle"", ""tassels""]",True,True
464564,instrument,0,57847,"[""instrument"", ""instruments""]",False,False
5746,box,0,57145,"[""box"", ""boxes""]",False,False
521712,ear_piercing,0,73233,"[""ear_piercing"", ""pierced_ear"", ""pierced_ears""]",True,False
448007,drooling,0,55705,"[""drooling""]",False,False
103483,fishnets,0,63590,"[""fishnets"", ""fishnet""]",False,True
1227044,ribbon_trim,0,55363,"[""ribbon_trim""]",False,True
575322,clenched_hand,0,61430,"[""clenched_hand"", ""closed_fist"", ""clenched_fist"", ""fist""]",False,False
405311,sex_toy,0,53134,"[""sex_toy"", ""sex_toys""]",False,False
1281370,red_bowtie,0,70310,"[""red_bowtie""]",False,True
385882,third_eye,0,47403,"[""third_eye"", ""3rd_eye""]",True,False
628293,skirt_set,0,47697,"[""skirt_set""]",False,True
12667,child,0,56514,"[""child"", ""kids"", ""children""]",False,False
3540,hakama,0,51471,"[""hakama""]",False,True
446647,pale_skin,0,54300,"[""pale_skin"", ""paleskin"", ""pale""]",True,False
3474,portrait,0,85326,"[""portrait""]",False,False
464568,musical_note,0,53898,"[""musical_note"", ""music_notes"", ""music_note"", ""musical_notes""]",False,False
427968,revealing_clothes,0,55535,"[""revealing_clothes"", ""slutty_clothing""]",False,True
4241,rope,0,53118,"[""rope"", ""ropes""]",False,False
594766,star_(sky),0,59335,"[""star_(sky)"", ""stars_(sky)""]",False,False
376491,wet_clothes,0,49524,"[""wet_clothes"", ""wet_clothing"", ""wetclothes""]",False,False
4275,steam,0,56259,"[""steam""]",False,False
2252,candy,0,54758,"[""candy"", ""candies""]",False,False
166531,pink_dress,0,62735,"[""pink_dress""]",False,True
376002,genderswap,0,47418,"[""genderswap"", ""genderbend"", ""rule_63"", ""crossgender"", ""sex_change""]",False,False
2119,facial,0,47053,"[""facial"", ""cum_on_face""]",False,False
380831,demon_tail,0,60073,"[""demon_tail"", ""devil_tail""]",True,False
368,dog_ears,0,60856,"[""dog_ears"", ""african_wild_dog_ears"", ""dog_ear"", ""/dog"", ""inumimi""]",True,False
3417,anal,0,53421,"[""anal"", ""anal_penetration"", ""anal_sex""]",False,False
390662,foreshortening,0,54475,"[""foreshortening""]",False,False
1008243,holding_gun,0,68683,"[""holding_gun""]",False,True
5648,nature,0,50592,"[""nature""]",False,False
376043,covering,0,0,"[""covering""]",False,False
566918,adapted_costume,0,52945,"[""adapted_costume"", ""adapted_outfit"", ""/adcos""]",False,False
6526,side-tie_panties,0,42161,"[""side-tie_panties"", ""side_tie_panties"", ""himopan""]",False,True
515769,black_nails,0,76760,"[""black_nails"", ""black_fingernails""]",False,False
166133,night_sky,0,57335,"[""night_sky""]",False,False
404,christmas,0,47242,"[""christmas"", ""xmas"", ""crhistmas""]",False,False
10847,breath,0,50360,"[""breath""]",False,False
4555,ejaculation,0,51550,"[""ejaculation"", ""ejaculation_between_breasts""]",False,False
15672,veil,0,58562,"[""veil""]",False,True
395223,scenery,0,53667,"[""scenery"", ""scenic""]",False,False
378850,armband,0,56651,"[""armband"", ""armbands"", ""arm_band""]",False,True
448202,peaked_cap,0,46679,"[""peaked_cap""]",True,True
533054,waist_apron,0,50854,"[""waist_apron"", ""half_apron""]",False,True
556011,lace_trim,0,52836,"[""lace_trim""]",False,True
421107,convenient_censoring,0,42345,"[""convenient_censoring"", ""convenient_censorship""]",False,False
631529,white_apron,0,72795,"[""white_apron""]",False,True
5855,couch,0,54438,"[""couch"", ""settee"", ""sofa""]",False,False
468477,arms_behind_head,0,52452,"[""arms_behind_head"", ""hands_behind_head""]",False,False
465152,china_dress,0,58203,"[""china_dress"", ""chinese_dress"", ""chinadress"", ""qipao"", ""cheongsam""]",False,True
1865,bandaid,0,63772,"[""bandaid"", ""band_aids"", ""band-aid"", ""bandaids""]",False,False
704500,holding_cup,0,70257,"[""holding_cup"", ""holding_goblet"", ""holding_drinking_glass"", ""holding_sakazuki"", ""holding_teacup"", ""holding_mug"", ""holding_glass""]",False,True
1314596,black_leotard,0,70623,"[""black_leotard""]",False,True
601824,male_pubic_hair,0,49444,"[""male_pubic_hair"", ""pubic_hair_(male)""]",False,True
524897,interlocked_fingers,0,49341,"[""interlocked_fingers"", ""intertwined_fingers"", ""interlaced_fingers""]",False,False
1302826,mole_under_mouth,0,53241,"[""mole_under_mouth""]",True,True
4000,microphone,0,52585,"[""microphone"", ""mic""]",False,False
417741,bridal_gauntlets,0,50252,"[""bridal_gauntlets"", ""bridal_gauntlet""]",False,True
375764,bara,0,76269,"[""bara""]",False,False
538298,strapless_dress,0,53620,"[""strapless_dress"", ""shoulderless_dress""]",False,True
448225,tokin_hat,0,38149,"[""tokin_hat"", ""tokin""]",True,True
1568,yaoi,0,73114,"[""yaoi"", ""gay"", ""shounen-ai"", ""boy_love"", ""boys_love"", ""boy's_love"", ""shonen-ai""]",False,False
478557,straight_hair,0,67393,"[""straight_hair""]",True,False
456255,front-tie_top,0,42498,"[""front-tie_top"", ""front_tie_top""]",False,True
426598,bow_panties,0,42954,"[""bow_panties"", ""ribbon_panties"", ""panty_bow""]",False,True
2755,lace,0,39898,"[""lace""]",False,True
561,mecha,0,43909,"[""mecha"", ""mech""]",False,False
531068,hakama_skirt,0,39197,"[""hakama_skirt""]",False,True
723773,hand_fan,0,45245,"[""hand_fan"", ""fan_(handheld)"", ""fan"", ""fans""]",False,False
477288,white_ribbon,0,59490,"[""white_ribbon""]",True,True
389108,glowing_eyes,0,47052,"[""glowing_eyes""]",True,False
566461,anger_vein,0,53603,"[""anger_vein"", ""anger_mark""]",False,False
466984,...,0,53340,"[""..."", ""ellipsis""]",False,False
659059,breasts_apart,0,46583,"[""breasts_apart""]",False,False
664258,no_headwear,0,39337,"[""no_headwear"", ""no_helmet"", ""no_bandana"", ""no_hat"", ""hat-less"", ""hatless""]",True,True
602295,hair_over_shoulder,0,55174,"[""hair_over_shoulder""]",True,False
670638,clothes_writing,0,45144,"[""clothes_writing"", ""text_on_clothes"", ""clothing_writing""]",False,False
469125,jingle_bell,0,46194,"[""jingle_bell"", ""cat_bell"", ""jingle_bells"", ""jinglebells"", ""jinglebell""]",False,False
146061,baseball_cap,0,51885,"[""baseball_cap""]",True,True
593298,yellow_background,0,64701,"[""yellow_background"", ""/yellowbg""]",False,False
1288118,hair_flaps,0,44085,"[""hair_flaps""]",False,False
457883,string_bikini,0,48712,"[""string_bikini""]",False,True
674623,feathered_wings,0,64546,"[""feathered_wings"", ""feather_wings""]",True,False
428523,hooded_jacket,0,62653,"[""hooded_jacket""]",False,True
400041,cum_on_breasts,0,41458,"[""cum_on_breasts"", ""semen_on_breasts"", ""cum_between_breasts"", ""cum_on_tits""]",False,False
1411175,bikini_top_only,0,38221,"[""bikini_top_only"", ""bikini_top""]",False,True
1416353,red_headwear,0,21003,"[""red_headwear"", ""red_hat""]",True,True
383851,twin_drills,0,49334,"[""twin_drills"", ""twindrills""]",True,False
665452,facing_viewer,0,64583,"[""facing_viewer""]",False,False
389553,skin_tight,0,41121,"[""skin_tight"", ""skintightsuit"", ""skintight""]",False,True
486674,multiple_penises,0,27601,"[""multiple_penises""]",False,False
1441885,semi-rimless_eyewear,0,47488,"[""semi-rimless_eyewear"", ""semi-rimless_glasses"", ""half-rim_glasses"", ""half_rim_glasses"", ""semi_rimless_glasses""]",True,True
401968,red_nails,0,59498,"[""red_nails"", ""red_fingernails""]",False,False
1275600,bright_pupils,0,86909,"[""bright_pupils""]",True,False
647129,black_necktie,0,66543,"[""black_necktie""]",False,True
643253,web_address,0,49764,"[""web_address"", ""url""]",False,False
376528,:<,0,41833,"["":<""]",False,False
3508,angry,0,45317,"[""angry"", ""anger"", ""mad""]",False,False
611670,grey_shirt,0,67111,"[""grey_shirt"", ""grey_blouse"", ""gray_shirt""]",False,True
320292,cloak,0,51085,"[""cloak""]",False,True
1441877,eyewear_on_head,0,64247,"[""eyewear_on_head"", ""sunglasses_on_head"", ""glasses_on_head""]",True,True
554980,motor_vehicle,0,46825,"[""motor_vehicle""]",False,False
593296,red_background,0,62254,"[""red_background"", ""/redbg""]",False,False
11410,claws,0,55019,"[""claws"", ""claw""]",False,False
389814,side_braid,0,54200,"[""side_braid""]",True,False
407678,wolf_tail,0,43814,"[""wolf_tail"", ""coyote_tail""]",True,False
1316316,pelvic_curtain,0,52883,"[""pelvic_curtain"", ""waist_veil"", ""pussy_veil"", ""crotch_veil""]",False,True
635112,light_particles,0,55627,"[""light_particles"", ""dust_particles""]",False,False
1593554,light_purple_hair,0,4089,"[""light_purple_hair""]",True,False
670636,multicolored_clothes,0,5633,"[""multicolored_clothes"", ""multicolored_clothing""]",False,True
410734,carrying,0,46806,"[""carrying"", ""carry""]",False,False
392990,micro_bikini,0,44368,"[""micro_bikini"", ""microbikini""]",False,True
467811,knees_up,0,57167,"[""knees_up""]",False,False
645083,smartphone,0,55313,"[""smartphone"", ""smart_phone""]",False,False
4172,corset,0,45777,"[""corset""]",False,True
2329,tentacles,0,42073,"[""tentacles"", ""tentacle""]",False,False
635786,index_finger_raised,0,51589,"[""index_finger_raised"", ""finger_raised"", ""raised_finger""]",False,False
648130,clothing_aside,0,45017,"[""clothing_aside"", ""clothes_aside""]",False,True
390596,purple_dress,0,50713,"[""purple_dress""]",False,True
547132,extra_ears,0,62274,"[""extra_ears"", ""double_ears""]",True,False
382270,rifle,0,42295,"[""rifle"", ""rifles""]",False,False
15764,striped_thighhighs,0,57590,"[""striped_thighhighs""]",False,True
668761,white_border,0,90543,"[""white_border""]",False,True
374845,mary_janes,0,41551,"[""mary_janes""]",False,True
15260,beard,0,51755,"[""beard""]",True,False
581,paizuri,0,42537,"[""paizuri"", ""titjob"", ""titfuck"", ""tit_fuck""]",False,False
392810,vertical_stripes,0,10007,"[""vertical_stripes"", ""vertical_striped"", ""vertically_striped""]",False,True
488864,red_jacket,0,61140,"[""red_jacket"", ""red_blazer""]",False,True
15689,:p,0,41123,"["":p"", "":b""]",False,False
1388801,red_neckerchief,0,51854,"[""red_neckerchief""]",False,True
717927,short_hair_with_long_locks,0,47951,"[""short_hair_with_long_locks""]",False,False
566116,scar_on_face,0,56981,"[""scar_on_face"", ""facial_scar""]",True,True
462808,tareme,0,38842,"[""tareme""]",False,False
1452299,neck_bell,0,47645,"[""neck_bell"", ""neckbell"", ""bell_choker"", ""bell_collar"", ""collar_bell"", ""bellcollar""]",False,False
9474,licking,0,42725,"[""licking"", ""licks"", ""lick""]",False,False
15749,furry,0,78256,"[""furry"", ""anthro"", ""kemono""]",False,False
549225,single_horn,0,38421,"[""single_horn"", ""horn""]",True,False
77257,strap_slip,0,39589,"[""strap_slip""]",False,True
429369,finger_to_mouth,0,40029,"[""finger_to_mouth"", ""finger_on_mouth"", ""finger_on_lips"", ""finger_to_lips""]",False,False
668635,pom_pom_(clothes),0,49251,"[""pom_pom_(clothes)"", ""pom_pom_(clothing)""]",False,True
2102,snow,0,41712,"[""snow""]",False,False
510802,french_braid,0,28172,"[""french_braid""]",True,False
10902,close-up,0,47584,"[""close-up"", ""close_up"", ""closeup""]",False,False
149598,androgynous,0,46790,"[""androgynous"", ""androgyny""]",False,False
1463605,1other,0,74330,"[""1other"", ""sole_other""]",False,False
533356,areola_slip,0,47813,"[""areola_slip"", ""areolae_slip""]",False,True
3284,forehead,0,46368,"[""forehead""]",False,False
375723,puffy_nipples,0,36214,"[""puffy_nipples"", ""puffy_areolae"", ""puffy_nipple""]",False,False
448477,buckle,0,49410,"[""buckle"", ""buckles""]",False,True
458223,horse_tail,0,69367,"[""horse_tail""]",True,False
685432,two-tone_background,0,46384,"[""two-tone_background"", ""/two-tonebg""]",False,False
422340,full_moon,0,41464,"[""full_moon"", ""fullmoon""]",False,True
390257,eye_contact,0,47424,"[""eye_contact""]",False,False
819964,pink_flower,0,60692,"[""pink_flower""]",False,True
4536,tsurime,0,42265,"[""tsurime""]",False,False
563256,yellow_bow,0,48282,"[""yellow_bow""]",True,True
4530,gift,0,41270,"[""gift"", ""presents"", ""present"", ""gifts""]",False,False
396969,seiza,0,38739,"[""seiza"", ""sitting_on_knees""]",False,False
389402,upskirt,0,33663,"[""upskirt""]",False,True
491144,blue_bikini,0,42673,"[""blue_bikini"", ""blue_bikini_top"", ""blue_bikini_bottom""]",False,True
470798,pink_nails,0,49222,"[""pink_nails"", ""pink_fingernails""]",False,False
455456,santa_hat,0,38514,"[""santa_hat"", ""christmas_hat"", ""stocking_cap""]",True,True
1364406,genderswap_(mtf),0,36265,"[""genderswap_(mtf)""]",False,False
11813,lens_flare,0,39490,"[""lens_flare"", ""lensflare""]",False,False
1501540,skin_fang,0,62366,"[""skin_fang"", ""flesh_fang""]",True,False
376594,spikes,0,44522,"[""spikes"", ""spike""]",False,False
375519,armlet,0,42534,"[""armlet"", ""armlets"", ""arm_bracelets""]",False,True
656165,hand_on_own_face,0,49057,"[""hand_on_own_face"", ""hand_to_own_face"", ""hand_on_face"", ""hand_to_face""]",False,False
2907,desk,0,41894,"[""desk"", ""desks""]",False,False
462583,between_legs,0,38085,"[""between_legs""]",False,False
486611,brown_gloves,0,46005,"[""brown_gloves""]",False,True
379489,side_slit,0,43412,"[""side_slit"", ""leg_slit""]",False,True
467493,handgun,0,39299,"[""handgun"", ""pistol"", ""hand_gun""]",False,False
2447,camisole,0,44949,"[""camisole""]",False,True
384552,wading,0,37970,"[""wading"", ""standing_in_liquid"", ""walking_in_liquid""]",False,False
486327,faceless,0,46045,"[""faceless"", ""no_face""]",False,False
586765,low_ponytail,0,53364,"[""low_ponytail""]",True,False
397411,restrained,0,44529,"[""restrained""]",False,False
10905,pendant,0,37027,"[""pendant""]",False,False
394151,plate,0,46270,"[""plate"", ""dish"", ""plates""]",False,False
379725,dual_persona,0,41107,"[""dual_persona""]",False,False
577,masturbation,0,37486,"[""masturbation"", ""masturbating"", ""masturbate"", ""onani""]",False,False
467585,highleg_leotard,0,55963,"[""highleg_leotard""]",False,True
584958,spoken_heart,0,47862,"[""spoken_heart""]",False,False
378743,curvy,0,46020,"[""curvy"", ""voluptuous"", ""curvaceous""]",False,False
615165,green_bow,0,42127,"[""green_bow""]",True,True
529213,maid_apron,0,50513,"[""maid_apron""]",False,True
393879,alcohol,0,38101,"[""alcohol""]",False,False
418395,after_sex,0,38611,"[""after_sex"", ""aftersex""]",False,False
616524,grey_skirt,0,52669,"[""grey_skirt"", ""gray_skirt""]",False,True
1656,handjob,0,37959,"[""handjob"", ""tekoki"", ""hand_job""]",False,False
491758,sleeves_rolled_up,0,41657,"[""sleeves_rolled_up"", ""sleeves_folded_up"", ""folded_sleeves"", ""sleeves_rolled"", ""rolled_sleeves"", ""rolled-up_sleeves"", ""rolled_up_sleeves""]",False,True
435433,red_gloves,0,45470,"[""red_gloves""]",False,True
658106,o-ring,0,48306,"[""o-ring"", ""o_ring""]",False,False
435555,heavy_breathing,0,38810,"[""heavy_breathing"", ""panting""]",False,False
1585391,abyssal_ship,0,26687,"[""abyssal_ship"", ""shinkaisei-kan""]",False,False
14946,eyeshadow,0,49637,"[""eyeshadow"", ""eye_shadow""]",True,False
665184,ribbed_sweater,0,37556,"[""ribbed_sweater""]",False,True
459933,drinking_glass,0,41572,"[""drinking_glass""]",True,False
571690,hair_scrunchie,0,40687,"[""hair_scrunchie""]",True,True
491112,cowgirl_position,0,41381,"[""cowgirl_position"", ""cowgirl_(position)""]",False,False
535373,cross-laced_footwear,0,37697,"[""cross-laced_footwear"", ""cross_laced_footwear""]",False,True
1491014,blue_headwear,0,19064,"[""blue_headwear"", ""blue_hat""]",True,True
2863,broom,0,33036,"[""broom"", ""broomstick""]",False,False
5474,ball,0,41141,"[""ball""]",False,False
684620,puffy_long_sleeves,0,61676,"[""puffy_long_sleeves"", ""bishop_sleeves"", ""long_puffy_sleeves""]",False,True
1455296,sleeves_past_fingers,0,49688,"[""sleeves_past_fingers"", ""moe_sleeves""]",False,True
438458,clenched_hands,0,42326,"[""clenched_hands"", ""closed_fists"", ""clenched_fists"", ""fists""]",False,False
673911,hood_up,0,52003,"[""hood_up""]",False,True
626528,cropped_legs,0,49897,"[""cropped_legs"", ""cropped_feet""]",False,False
406964,floating,0,42977,"[""floating""]",False,False
376117,wide_hips,0,40072,"[""wide_hips"", ""big_hips"", ""large_hips""]",False,False
4261,forest,0,36852,"[""forest"", ""woods""]",False,False
689532,low-tied_long_hair,0,43298,"[""low-tied_long_hair"", ""long_hair_tied_low""]",True,False
382111,breast_hold,0,22750,"[""breast_hold"", ""holding_breasts""]",False,False
3943,smoke,0,42684,"[""smoke""]",False,False
9311,zipper,0,41710,"[""zipper"", ""zippers""]",False,True
375441,dress_lift,0,33641,"[""dress_lift""]",False,True
392024,tray,0,37618,"[""tray"", ""platter"", ""serving_tray""]",False,False
396680,personification,0,36993,"[""personification"", ""anthropomorphism"", ""gijinka""]",False,False
662952,headwear_removed,0,0,"[""headwear_removed""]",False,False
545992,high_heel_boots,0,39907,"[""high_heel_boots"", ""heel_boots""]",False,True
643274,partially_submerged,0,35893,"[""partially_submerged""]",False,False
390681,headset,0,37354,"[""headset""]",False,False
4596,halloween,0,35635,"[""halloween""]",False,False
10279,hair_rings,0,43005,"[""hair_rings"", ""hair_ring"", ""hair_loop"", ""hair_loops""]",True,False
380540,legs_up,0,36045,"[""legs_up""]",False,False
521477,half_updo,0,39987,"[""half_updo"", ""half_down_half_up""]",True,False
469517,doujin_cover,0,30984,"[""doujin_cover""]",False,False
520397,pink_skirt,0,42771,"[""pink_skirt""]",False,True
523327,starry_sky,0,38660,"[""starry_sky""]",False,False
536573,colored_sclera,0,47766,"[""colored_sclera""]",False,False
470314,pencil_skirt,0,40151,"[""pencil_skirt""]",False,True
1295582,strapless_leotard,0,63333,"[""strapless_leotard""]",False,True
479374,single_glove,0,42076,"[""single_glove"", ""one_glove""]",False,True
471755,machinery,0,28445,"[""machinery""]",False,False
374915,clothed_sex,0,37856,"[""clothed_sex""]",False,False
497607,blue_nails,0,49743,"[""blue_nails"", ""blue_fingernails""]",False,False
497007,backlighting,0,34785,"[""backlighting"", ""backlit"", ""bright_background""]",False,False
15261,freckles,0,42162,"[""freckles""]",True,False
671227,tearing_up,0,46066,"[""tearing_up""]",False,False
11527,reflection,0,39457,"[""reflection""]",False,False
465145,tanlines,0,32184,"[""tanlines"", ""tanline"", ""tan_line"", ""tan_lines""]",False,True
609,fish,0,37932,"[""fish""]",False,False
432529,sweater_vest,0,42607,"[""sweater_vest""]",False,True
658950,holding_book,0,46785,"[""holding_book""]",False,True
511594,arm_behind_back,0,38767,"[""arm_behind_back"", ""hand_behind_back""]",False,False
549356,arm_at_side,0,44301,"[""arm_at_side""]",False,False
453340,santa_costume,0,36474,"[""santa_costume"", ""santa_suit"", ""santa_outfit"", ""santa""]",False,True
1629722,large_pectorals,0,50510,"[""large_pectorals""]",False,True
494669,spot_color,0,41647,"[""spot_color"", ""spot_colors""]",False,False
8243,flying,0,33524,"[""flying""]",False,False
463127,white_bra,0,34197,"[""white_bra""]",False,True
615735,asymmetrical_legwear,0,38629,"[""asymmetrical_legwear""]",False,True
646879,brown_background,0,44044,"[""brown_background"", ""/brownbg""]",False,False
592555,panties_under_pantyhose,0,29739,"[""panties_under_pantyhose"", ""panties_under_pantiehose"", ""panties_behind_pantyhose"", ""panties_below_pantyhose"", ""panties_underneath_pantyhose""]",False,True
634781,nontraditional_miko,0,29261,"[""nontraditional_miko""]",False,True
460324,red_bikini,0,34607,"[""red_bikini"", ""red_bikini_top"", ""red_bikini_bottom""]",False,True
149799,happy_birthday,0,42843,"[""happy_birthday""]",False,False
491367,cropped_jacket,0,51278,"[""cropped_jacket"", ""bolero""]",False,True
494241,long_fingernails,0,36292,"[""long_fingernails"", ""long_nails_(fingers)""]",False,True
